"Hiragana";;;;;;
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"サ";"サ";"dico/kana_female/sa.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"シ";"シ";"dico/kana_female/shi.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ス";"ス";"dico/kana_female/su.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"セ";"セ";"dico/kana_female/se.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ソ";"ソ";"dico/kana_female/so.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"タ";"タ";"dico/kana_female/ta.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"チ";"チ";"dico/kana_female/chi.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ツ";"ツ";"dico/kana_female/tsu.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"テ";"テ";"dico/kana_female/te.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ト";"ト";"dico/kana_female/to.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ナ";"ナ";"dico/kana_female/na.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ニ";"ニ";"dico/kana_female/ni.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ヌ";"ヌ";"dico/kana_female/nu.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ネ";"ネ";"dico/kana_female/ne.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ノ";"ノ";"dico/kana_female/no.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ハ";"ハ";"dico/kana_female/ha.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ヒ";"ヒ";"dico/kana_female/hi.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"フ";"フ";"dico/kana_female/fu.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ヘ";"ヘ";"dico/kana_female/he.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ホ";"ホ";"dico/kana_female/ho.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"マ";"マ";"dico/kana_female/ma.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ミ";"ミ";"dico/kana_female/mi.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ム";"ム";"dico/kana_female/mu.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"メ";"メ";"dico/kana_female/me.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"モ";"モ";"dico/kana_female/mo.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ヤ";"ヤ";"dico/kana_female/ya.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ユ";"ユ";"dico/kana_female/yu.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ヨ";"ヨ";"dico/kana_female/yo.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ラ";"ラ";"dico/kana_female/ra.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"リ";"リ";"dico/kana_female/ri.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ル";"ル";"dico/kana_female/ru.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"レ";"レ";"dico/kana_female/re.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ロ";"ロ";"dico/kana_female/ro.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ワ";"ワ";"dico/kana_female/wa.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ヲ";"ヲ";"dico/kana_female/wo.wav";
"metier.elements.Word";"katakana>mot, L1>Ecriture>leçon 2";;"ン";"ン";"dico/kana_female/n.wav";
;;;;;;
;;;;;;
"Kanjis L1 Ecriture leçon 3";;;;;;
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"jour, soleil";"日";"dico/kanji_日.png";"-び,ひ";"ニ,ニチ"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"origine";"本";"dico/kanji_本.png";"もと";"ホン"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"homme, personne, être humain";"人";"dico/kanji_人.png";"ひと";"ヂン,ニン"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"langage, langue, mot";"語";"dico/kanji_語.png";;"ゴ"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"moi-même";"私";"dico/kanji_私.png";"わたくし,わたし";
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"antérieur, devant";"先";"dico/kanji_先.png";"さき";"セン"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"naître";"生";"dico/kanji_生.png";"う(まれる)";
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"maintenant";"今";"dico/kanji_今.png";"いま";
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"bois, bosquet";"林";"dico/kanji_林.png";"-ばやし,はやし";"リン"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"apprendre, étudier";"学";"dico/kanji_学.png";"まな(ぶ)";"ガッ-,ガク"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"patrie, pays";"国";"dico/kanji_国.png";"くに";"-ゴク,コク"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"bureau, table";"机";"dico/kanji_机.png";"つくえ";"キ"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"montagne";"山";"dico/kanji_山.png";"やま";"サン,-ザン"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"centre, intérieur, milieu";"中";"dico/kanji_中.png";"なか";"チュウ,-ジュウ"
"metier.elements.Kanji";"L1>Ecriture>leçon 3>kanjis";"combien, comment, quel(le), quoi";"何";"dico/kanji_何.png";"なん,なに";"カ"
;;;;;;
"Phrases L1 Ecriture leçon 3";;;;;;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Je suis japonais";"私は日本人です";"わたし　は　にほんじん　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Je suis professeur de japonais";"私は日本語の先生です";"わたし　は　にほんご　の　せんせい　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Bonjour";"今日は";"こんにちは";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Je suis monsieur Hayashi";"私は林です";"わたし　は　はやし　です";;
"metier.elements.Sentence";"L1>Ecriture>leçon 3>phrases";"Êtes-vous étudiant ?";"あなたは学生ですか";"あなた　は　がくせい　です　か";;
